;Probenahmedatum;Probenahmestelle;Geo Point;latitude;longitude;Alkalinität(pH=4.5);Calcium(gesamt);Chlorid;Kalium(gesamt);Magnesium(gesamt);Natrium(gesamt);Sulfat;ca_meqpl;na_meqpl;k_meqpl;mg_meqpl;alk_meqpl;cl_meqpl;so4_meqpl;na_k_meqpl;sum_cations;ca_pct;na_pct;mg_pct;sum_anions;alk_pct;cl_pct;so4_pct;ion_balance_pct
15;1993-10-12;F_0706;47.5656379195,7.57455150949;47.5656379195;7.57455150949;;118.0;50.5;4.0;14.8;36.4;99.2;5.888664321181725;3.1665941713788603;0.10230623837865073;1.217856408146472;;1.42442106450794;2.065311306122024;3.268900409757511;10.375421139085708;56.75590650482878;30.520150738265876;11.737898556798156;;;;;
16;1993-10-12;F_1003;47.5809950049,7.5942514766;47.5809950049;7.5942514766;;47.4;9.3;1.4;4.4;9.8;19.2;2.365446515457744;0.852544584602001;0.035807183432527756;0.36206541863814035;;0.2623191267311652;0.3997376721526498;0.8883517680345288;3.6158637021304134;65.41857520968111;23.57789603904855;10.01324851998201;;;;;
17;1993-10-12;F_1037;47.5736813333,7.57555319183;47.5736813333;7.57555319183;;108.0;46.3;5.6;16.4;43.6;110.0;5.389624971929037;3.7929534580252287;0.14322873373011102;1.3495165603785229;;1.3059543621132201;2.2901637467078895;3.9361821917553397;10.6753237240629;50.486759102025715;35.53010246870224;12.641457957257272;;;;;
18;1993-10-12;F_1041;47.5659620408,7.58185188755;47.5659620408;7.58185188755;;71.6;15.9;2.6;8.6;20.8;47.4;3.57312174064925;1.8094823836450633;0.06649905494612297;0.7076733182472742;;0.4484810876371534;0.9868523781268542;1.8759814385911864;6.156776497487711;58.035592848096265;29.390093734658507;11.494218095070401;;;;;
19;1993-10-12;F_1061;47.5677773895,7.56161539086;47.5677773895;7.56161539086;;125.0;30.2;3.0;16.6;20.6;92.0;6.237991865658607;1.792083514571553;0.07672967878398805;1.3659740794075295;;0.8518320029334611;1.9154096790647803;1.868813193355541;9.472779138421677;65.85176086664215;18.918244460095625;14.419992902263775;;;;;
20;1993-10-12;F_1067;47.5846443441,7.59202237465;47.5846443441;7.59202237465;;83.8;26.2;10.0;10.0;24.4;69.1;4.18194974673753;2.1226620269682472;0.25576559594662684;0.8228759514503189;;0.739006572081347;1.4386392263410468;2.378427622914874;7.383253321102723;56.6410167017395;28.749684382374923;11.14516752524778;;;;;
21;1993-10-12;F_1090;47.5684239784,7.59271331322;47.5684239784;7.59271331322;;69.2;32.7;3.2;7.6;15.0;37.2;3.4533522968286054;1.3049151805132668;0.08184499070292059;0.6253857231022423;;0.9223478972160325;0.774491739795759;1.3867601712161874;5.465498191147035;63.18458402241015;23.875502925368387;11.442428507528122;;;;;
22;1993-10-12;F_1119;47.541516541,7.62181597569;47.541516541;7.62181597569;;103.0;19.8;2.6;5.2;10.2;36.9;5.140105297302693;0.8873423227490214;0.06649905494612297;0.42789549475416583;;0.5584858827179646;0.7682458386683738;0.9538413776951443;6.521842169752003;78.81370268575739;13.605700654095454;6.56096059390589;;;;;
23;1993-10-12;F_1132;47.540249628,7.59708149018;47.540249628;7.59708149018;;143.0;55.8;0.68;20.1;7.4;63.2;7.136262694313447;0.6437581557198783;0.017392060524370624;1.653980662415141;;1.573914760386991;1.3158031708358058;0.6611502162442489;9.451393572972837;75.50487279167245;6.811251174226479;17.499860202043184;;;;;
24;1993-10-12;F_1316;47.5643004789,7.58197778755;47.5643004789;7.58197778755;;104.0;75.1;5.2;12.8;43.2;88.4;5.190009232227961;3.7581557198782085;0.13299810989224595;1.0532812178564082;;2.118297464248441;1.8404588655361587;3.8911538297704547;10.134444279854824;51.211581897436886;37.08299750928271;10.393083120996709;;;;;
25;1993-10-12;F_1400;47.5702445254,7.58979476163;47.5702445254;7.58979476163;;70.8;31.1;4.2;7.6;22.4;45.1;3.5331985927090352;1.9486733362331448;0.10742155029758327;0.6253857231022423;;0.8772177248751868;0.9389671361502347;2.056094886530728;6.214679202342006;56.85246941431099;31.35597627466895;10.063041111865683;;;;;
26;1993-10-12;F_1423;47.5618944137,7.5928139251;47.5618944137;7.5928139251;;65.0;25.3;5.0;7.7;22.2;53.6;3.2437557701424757;1.9312744671596347;0.12788279797331342;0.6336144826167456;;0.7136208501396214;1.1159343347594808;2.059157265132948;5.936527517892169;54.64062552335659;32.53205617827837;10.673149929939472;;;;;
27;1993-10-13;F_1045;47.5540333366,7.61031675355;47.5540333366;7.61031675355;;94.2;30.1;3.4;11.4;19.4;74.5;4.700950669960327;1.6876903001304915;0.08696030262185311;0.9380785846533636;;0.8490113671621583;1.5510654466339797;1.7746506027523445;7.413679857366035;63.40914040534928;22.764542475537937;12.653346282835692;;;;;
28;1993-10-13;F_1084;47.5590732419,7.60359943635;47.5590732419;7.60359943635;;81.8;23.5;3.6;9.0;19.0;54.0;4.082141876886992;1.6528925619834711;0.09207561454078565;0.740588356305287;;0.6628494062561701;1.1242622029293277;1.7449681765242568;6.567698409716536;62.15483145279167;25.166998526273844;11.276223573384987;;;;;
29;1993-10-13;F_1088;47.5480795309,7.59976149676;47.5480795309;7.59976149676;;83.6;27.4;2.8;10.0;19.6;62.8;4.171968959752476;1.705089169204002;0.07161436686505551;0.8228759514503189;;0.7728542013369812;1.3074753026659587;1.7767035360690575;6.771548447271853;61.61026524787392;25.180195969667096;12.151961369808147;;;;;
30;1993-10-13;F_1097;47.5356970717,7.60569531159;47.5356970717;7.60569531159;;120.0;42.9;1.4;9.4;14.6;37.1;5.988472191032264;1.2701174423662462;0.035807183432527756;0.7735033943632997;;1.2100527458889232;0.7724097727532974;1.305924625798774;8.067900211194337;74.22590803395369;15.742850173133508;9.587418958033862;;;;;
31;1993-10-13;F_1217;47.5637961142,7.60309115834;47.5637961142;7.60309115834;;59.0;14.0;2.6;6.4;13.0;37.4;2.9443321605908626;1.1309264897781646;0.06649905494612297;0.5266406089282041;;0.3948890079823992;0.7786556738806825;1.1974255447242876;4.668398314243355;63.06942900753906;24.225149904790484;11.280969906132807;;;;;
32;1993-10-13;F_1293;47.5525395208,7.59387628755;47.5525395208;7.59387628755;;64.4;9.9;2.0;5.8;11.8;36.4;3.2138134091873147;1.0265332753371033;0.051153119189325365;0.4772680518411849;;0.2792429413589823;0.7578360034560653;1.0776863945264286;4.768767855554929;67.3929515240228;21.526174190705042;10.008204766882;;;;;
33;1993-10-14;F_0780;47.5772408714,7.5896687666;47.5772408714;7.5896687666;;108.0;18.4;5.4;5.9;18.6;164.0;5.389624971929037;1.6180948238364508;0.1381134218111785;0.4854968113556882;;0.5189969819197247;3.4144259496372174;1.7562082456476293;7.6313300289323545;70.62497561362919;21.203313415903033;6.361889860811204;;;;;
34;1993-10-14;F_1019;47.5518544297,7.58101446156;47.5518544297;7.58101446156;;108.0;42.0;1.54;11.0;22.0;20.2;5.389624971929037;1.9138755980861246;0.03938790177578053;0.9051635465953508;;1.1846670239471977;0.42055734257726696;1.9532634998619052;8.248052018386293;65.3442165485215;23.20397099605791;10.974270586286183;;;;;
35;1993-10-14;F_1092;47.5885775025,7.5936086205;47.5885775025;7.5936086205;;73.4;12.0;2.4;6.6;8.2;2.8;3.6629488235147347;0.7133536320139191;0.061383743027190435;0.5430981279572105;;0.33847629255634215;0.058295077188928096;0.7747373750411095;4.980784326513055;73.54160677097798;14.32211445528145;10.903867591018992;;;;;
36;1993-10-14;F_1196;47.5819489587,7.5867971146;47.5819489587;7.5867971146;;87.4;14.9;4.4;10.4;16.6;33.2;4.361603912468499;1.4441061331013487;0.1125368622165158;0.8557909895083317;;0.42027472992412485;0.6912130580972904;1.5566429953178644;6.774037897294695;64.38706099076246;21.31824703369422;12.633395361577524;;;;;
37;1993-10-14;F_1392;47.5495955555,7.58219074108;47.5495955555;7.58219074108;;130.0;57.1;4.8;12.8;41.6;57.5;6.4875115402849515;3.6189647672901266;0.12276748605438087;1.0532812178564082;;1.6105830254139282;1.1971310494154876;3.7417322533445074;11.282525011485868;57.500528770647676;32.07584085659848;9.335509708900656;;;;;
38;1993-10-14;F_2614;47.5821234267,7.59785700688;47.5821234267;7.59785700688;;77.6;14.7;4.2;6.2;14.2;64.2;3.872545350200863;1.2353197042192259;0.10742155029758327;0.5101830898991977;;0.41463345838151916;1.3366228412604229;1.3427412545168091;5.72546969461687;67.6371644031556;21.57586661196867;8.910763956691198;;;;;
39;1993-10-15;F_1016;47.5764953176,7.56688538012;47.5764953176;7.56688538012;;147.0;48.6;10.2;24.4;47.4;197.0;7.335878434014522;4.123531970421923;0.26088090786555934;2.007817321538778;;1.3708289848531858;4.101475073649584;4.384412878287482;13.728108633840783;53.436920042510806;30.037145541353876;14.62559319052417;;;;;
40;1993-10-15;F_1065;47.5473503038,7.57192957139;47.5473503038;7.57192957139;;108.0;55.8;2.0;13.0;27.4;133.0;5.389624971929037;2.3836450630709005;0.051153119189325365;1.0697387368854145;;1.573914760386991;2.7690161664740844;2.434798182260226;8.894161891074678;60.59733382341;26.800108793419835;12.027425967576564;;;;;
41;1993-10-15;F_1095;47.5555095703,7.57030261974;47.5555095703;7.57030261974;;91.8;28.4;1.6;10.6;23.4;73.8;4.581181226139681;2.035667681600696;0.040922495351460295;0.8722485085373379;;0.8010605590500097;1.5364916773367476;2.0765901769521564;7.530019911629175;60.838899231390066;27.03402787098692;11.583614901074286;;;;;
42;1993-10-15;F_1294;47.5623364269,7.61117898161;47.5623364269;7.61117898161;;78.4;16.9;2.2;8.6;12.0;36.0;3.9124684981410787;1.0439321444106133;0.0562684311082579;0.7076733182472742;;0.47668744535018187;0.7495081352862184;1.1002005755188713;5.7203423919072245;68.39570483886051;18.249469575239097;12.371170635667635;;;;;
43;1993-10-15;F_1305;47.5586912316,7.56414551046;47.5586912316;7.56414551046;;124.0;38.4;3.4;14.8;36.6;106.0;6.188087930733339;3.183993040452371;0.08696030262185311;1.217856408146472;;1.083124136180295;2.2068850650094207;3.270953343074224;10.676897681954035;57.9577337450032;29.821331395110377;11.406463229528539;;;;;
44;1993-10-15;F_1315;47.5719212775,7.59365369565;47.5719212775;7.59365369565;;59.4;12.9;1.9;6.4;12.0;29.2;2.9642937345609703;1.0439321444106133;0.048595463229859095;0.5266406089282041;;0.3638620144980678;0.6079343763988215;1.0925276076404724;4.583461951129647;64.67368478602481;22.776062189265566;11.490018124802093;;;;;
45;1994-02-28;F_0432;47.595778553,7.65023800059;47.595778553;7.65023800059;;38.8;10.8;2.5;6.2;14.3;26.0;1.9362726751004316;1.244019138755981;0.06394139898665671;0.5101830898991977;;0.304628663300708;0.5413114310400466;1.3079605377426375;3.754416302742267;51.573201237331;33.134821459392654;13.5888790363113;;;;;
46;1994-02-28;F_0795;47.5895568999,7.65168895562;47.5895568999;7.65168895562;;96.4;47.5;4.2;18.7;30.4;100.0;4.810739326795918;2.644628099173554;0.10742155029758327;1.5387780292120963;;1.3398019913688544;2.081967042461718;2.752049649471137;9.10156700547915;52.856165580057244;29.056843701545958;16.90673735946514;;;;;
47;1994-02-28;F_1026;47.5923174299,7.65581359461;47.5923174299;7.65581359461;;120.0;52.0;3.6;21.9;29.8;105.0;5.988472191032264;2.592431491953023;0.09207561454078565;1.8020983336761982;;1.4667306010774828;2.1860653945848036;2.684507106493809;10.475077631202272;57.168761911551954;24.748565912589594;17.203675210083986;;;;;
48;1994-02-28;F_1057;47.5705506239,7.63461302466;47.5705506239;7.63461302466;;115.0;30.1;4.5;16.2;17.6;70.0;5.738952516405919;1.5311004784688997;0.11509451817598207;1.3330590413495165;;0.8490113671621583;1.4573769297232024;1.646194996644882;8.718206554400318;65.82721435418748;17.56210372987907;15.290519134083661;;;;;
49;1994-02-28;F_1064;47.5693291207,7.61431140138;47.5693291207;7.61431140138;;76.2;10.8;2.4;9.1;9.7;31.3;3.8026798413054874;0.8438451500652457;0.061383743027190435;0.7488171158197902;;0.304628663300708;0.6516556842905177;0.9052288930924361;5.456725850217714;69.68794008872129;15.464312725763524;13.72282823755776;;;;;
50;1994-02-28;F_1068;47.5839472487,7.65107140262;47.5839472487;7.65107140262;;135.0;26.6;0.05;21.7;11.2;73.8;6.737031214911296;0.9743366681165724;0.0012788279797331342;1.7856408146471918;;0.7502891151665585;1.5364916773367476;0.9756154960963055;9.498287525654794;70.9289037283261;10.258024570059575;18.79960792747315;;;;;
51;1994-02-28;F_1081;47.5799208181,7.64362878551;47.5799208181;7.64362878551;;128.0;41.0;6.7;19.4;19.4;78.0;6.387703670434414;1.6876903001304915;0.17136294928423998;1.5963793458136184;;1.156460666234169;1.62393429312014;1.8590532494147314;9.843136265662764;64.8950039706101;17.145859353973446;16.218198171069716;;;;;
52;1994-02-28;F_1203;47.5733286874,7.64029975177;47.5733286874;7.64029975177;;126.0;33.2;7.5;19.7;17.2;69.8;6.287895800583876;1.4963027403218792;0.1918241969599701;1.6210656243571282;;0.9364510760725467;1.4532129956382789;1.6881269372818493;9.597088362222854;65.51878614908875;15.591215625478613;16.891223287451957;;;;;
53;1994-04-26;F_0432;47.595778553,7.65023800059;47.595778553;7.65023800059;;33.6;10.4;1.5;5.1;12.8;21.6;1.6767722134890337;1.1135276207046543;0.038364839391994025;0.4196667352396626;;0.29334612021549655;0.4497048811717311;1.1518924600966483;3.2483314088253445;51.61949328610484;34.27998810956688;12.919455634960034;;;;;
54;1994-04-26;F_0795;47.5895568999,7.65168895562;47.5895568999;7.65168895562;;92.6;46.0;2.17;18.2;30.0;101.0;4.621104374079896;2.6098303610265337;0.05550113432041802;1.4976342316395803;;1.2974924547993116;2.102786712886335;2.6653314953469516;8.784070101066428;52.6077811414423;29.710946417762397;17.049433968631014;;;;;
55;1994-04-26;F_1026;47.5923174299,7.65581359461;47.5923174299;7.65581359461;;110.0;52.5;3.3;20.3;28.0;101.0;5.489432841779575;2.435841670291431;0.08440264666238685;1.6704381814441474;;1.480833779933997;2.102786712886335;2.5202443169538182;9.68011534017754;56.70834126320332;25.163353789612554;17.256387168352795;;;;;
56;1994-04-26;F_1057;47.5705506239,7.63461302466;47.5705506239;7.63461302466;;115.0;29.4;3.4;16.1;16.9;70.5;5.738952516405919;1.4702044367116138;0.08696030262185311;1.3248302818350135;;0.8292669167630383;1.467786764935511;1.5571647393334669;8.620947537574398;66.5698577957086;17.053861310531445;15.367571558239288;;;;;
57;1994-04-26;F_1064;47.5693291207,7.61431140138;47.5693291207;7.61431140138;;73.6;11.0;2.9;8.4;9.1;30.9;3.672929610499788;0.7916485428447151;0.07417202282452177;0.6912157992182679;;0.31026993484331367;0.6433278161206708;0.8658205656692368;5.229965975387293;70.2285565104044;15.136781894381091;13.216449255524681;;;;;
58;1994-04-26;F_1068;47.5839472487,7.65107140262;47.5839472487;7.65107140262;;126.0;25.6;0.05;19.9;11.3;72.8;6.287895800583876;0.9830361026533276;0.0012788279797331342;1.6375231433861344;;0.72208275745353;1.5156720069121306;0.9843149306330607;8.909733874603072;70.57332900264657;11.033282435690278;18.379035405915374;;;;;
59;1994-04-26;F_1081;47.5799208181,7.64362878551;47.5799208181;7.64362878551;;118.0;40.2;6.04;18.5;17.6;76.4;5.888664321181725;1.5311004784688997;0.1544824199517626;1.52232051018309;;1.1338955800637462;1.5906228204407524;1.6855828984206624;9.096567729785477;64.7350132061359;16.831628411400917;16.735108838891595;;;;;
60;1994-04-26;F_1203;47.5733286874,7.64029975177;47.5733286874;7.64029975177;;115.0;31.4;8.85;17.7;15.7;66.8;5.738952516405919;1.3658112222705525;0.22635255241276472;1.4564904340670644;;0.8856796321890953;1.3907539843644274;1.5921637746833173;8.7876067251563;65.3073435794186;15.542470947870731;16.574369787140864;;;;;
61;1994-07-25;F_0795;47.5895568999,7.65168895562;47.5895568999;7.65168895562;;108.0;43.9;3.4;16.9;31.5;99.9;5.389624971929037;2.74032187907786;0.08696030262185311;1.3906603579510388;;1.2382591036019517;2.079885075419256;2.8272821816997133;9.607567511579788;56.09770595348971;28.52253575918161;14.474635294260557;;;;;
62;1994-07-25;F_1026;47.5923174299,7.65581359461;47.5923174299;7.65581359461;;130.0;52.3;2.9;25.5;31.6;95.9;6.4875115402849515;2.7490213136146155;0.07417202282452177;2.098333676198313;;1.4751925083913913;1.9966063937207874;2.8231933364391373;11.409038552922402;56.86291189386146;24.095118101870725;18.391853673426578;;;;;
63;1994-07-25;F_1057;47.5705506239,7.63461302466;47.5705506239;7.63461302466;;132.0;28.8;4.6;15.5;18.8;68.4;6.587319410135489;1.635493692909961;0.11765217413544833;1.2754577247479943;;0.8123431021352212;1.4240654570438152;1.7531458670454094;9.615923001928893;68.50428615967614;17.00818208072061;13.264017655841728;;;;;
64;1994-07-25;F_1064;47.5693291207,7.61431140138;47.5693291207;7.61431140138;;88.0;11.6;1.8;10.4;10.0;31.0;4.39154627342366;0.8699434536755112;0.046037807270392826;0.8557909895083317;;0.3271937494711308;0.6454097831631325;0.915981260945904;6.163318523877896;71.2529501178619;14.114854689161055;13.88523059765337;;;;;
65;1994-07-25;F_1068;47.5839472487,7.65107140262;47.5839472487;7.65107140262;;149.0;22.0;0.7;25.3;12.6;65.8;7.43568630386506;1.096128751631144;0.017903591716263878;2.0818761571693067;;0.6205398696866273;1.3699343139398101;1.1140323433474077;10.631594804381773;69.93951933533499;10.31010654374618;19.58197425198399;;;;;
66;1994-07-25;F_1081;47.5799208181,7.64362878551;47.5799208181;7.64362878551;;142.0;34.2;5.8;23.1;20.0;69.3;7.086358759388178;1.7398869073510224;0.14834404564904355;1.9008434478502367;;0.9646574337855752;1.4428031604259703;1.8882309530000658;10.875433160238481;65.15932427681606;15.998322841173799;17.478324034024535;;;;;
67;1994-07-25;F_1203;47.5733286874,7.64029975177;47.5733286874;7.64029975177;;132.0;27.2;6.4;22.8;17.1;60.1;6.587319410135489;1.4876033057851241;0.16368998140584118;1.8761571693067272;;0.7672129297943756;1.2512621925194924;1.6512932871909654;10.114769866633182;65.12574677418888;14.707238280254517;18.548688640913465;;;;;
68;1994-07-26;F_0432;47.595778553,7.65023800059;47.595778553;7.65023800059;;53.5;10.2;1.8;6.4;13.6;20.9;2.669860518501884;1.1831230969986952;0.046037807270392826;0.5266406089282041;;0.2877048486728908;0.435131111874499;1.229160904269088;4.425662031699177;60.32680533169463;26.73324552404762;11.899702353141665;;;;;
69;1994-09-20;F_2688;47.5663479741,7.62292619125;47.5663479741;7.62292619125;;80.0;12.1;1.7;11.0;10.0;34.0;3.992314794021509;0.8699434536755112;0.04348015131092656;0.9051635465953508;;0.341296928327645;0.707868794436984;0.9134236049864377;5.810901945603297;68.7038747408604;14.970885102161061;15.576988823227772;;;;;
70;1994-09-20;F_2689;47.5659786234,7.62331027766;47.5659786234;7.62331027766;;119.0;12.3;3.6;12.0;11.0;36.7;5.938568256106994;0.9569377990430623;0.09207561454078565;0.9874511417403826;;0.34693819987025076;0.7640819045834505;1.049013413583848;7.975032811431225;74.46449935095927;11.99917068267619;12.381781556120915;;;;;
71;1994-10-24;F_0795;47.5895568999,7.65168895562;47.5895568999;7.65168895562;;107.0;48.2;3.7;22.6;31.7;98.5;5.339721037003768;2.75772074815137;0.09463327050025193;1.8596996502777208;;1.3595464417679746;2.050737536824792;2.852354018651622;10.051774705933111;53.12217188723868;27.43516273323965;18.5012070473488;;;;;
72;1994-10-24;F_1026;47.5923174299,7.65581359461;47.5923174299;7.65581359461;;124.0;56.0;3.5;24.9;30.3;104.0;6.188087930733339;2.6359286646367988;0.08951795858131939;2.048961119111294;;1.5795560319295967;2.1652457241601866;2.7254466232181183;10.962495673062751;56.44780272013081;24.04496880316999;18.690644723774348;;;;;
73;1994-10-24;F_1057;47.5705506239,7.63461302466;47.5705506239;7.63461302466;;127.0;32.5;4.3;19.8;19.9;69.0;6.3377997355091455;1.731187472814267;0.10997920625704953;1.6292943838716314;;0.9167066256734268;1.4365572592985854;1.8411666790713166;9.808260798452093;64.61695774351102;17.6503001743946;16.611450463559873;;;;;
74;1994-10-24;F_1064;47.5693291207,7.61431140138;47.5693291207;7.61431140138;;90.0;11.3;2.6;10.8;10.9;31.4;4.491354143274197;0.9482383645063072;0.06649905494612297;0.8887060275663444;;0.3187318421572222;0.6537376513329793;1.0147374194524301;6.394797590292972;70.23450046475091;14.828278004384254;13.897328492701035;;;;;
75;1994-10-24;F_1068;47.5839472487,7.65107140262;47.5839472487;7.65107140262;;143.0;27.2;1.0;25.1;11.9;73.4;7.136262694313447;1.0352327098738583;0.025576559594662682;2.0654186381403004;;0.7672129297943756;1.528163809166901;1.060809269468521;10.262490601922268;69.53733719353423;10.087538688512405;20.12590041011513;;;;;
76;1994-10-24;F_1081;47.5799208181,7.64362878551;47.5799208181;7.64362878551;;137.0;37.9;5.7;22.4;20.1;79.8;6.836839084761833;1.7485863418877776;0.1457863896895773;1.8432421312487142;;1.0690209573237806;1.6614096998844508;1.8943727315773549;10.574453947587902;64.65429911226157;16.535949284517343;17.431085712649676;;;;;
77;1994-10-24;F_1203;47.5733286874,7.64029975177;47.5733286874;7.64029975177;;132.0;32.4;7.7;22.0;16.6;68.8;6.587319410135489;1.4441061331013487;0.19693950887890266;1.8103270931907016;;0.9138859899021238;1.4323933252136618;1.6410456419802513;10.038692145306443;65.61929895634232;14.385401127940115;18.03349546919928;;;;;
78;1994-10-25;F_0432;47.595778553,7.65023800059;47.595778553;7.65023800059;;43.0;12.4;2.2;6.8;13.8;27.6;2.145869201786561;1.2005219660722055;0.0562684311082579;0.5595556469862168;;0.3497588356415536;0.5746229037194341;1.2567903971804635;3.9622152459532414;54.158319742427366;30.299261689489065;14.122293016708568;;;;;
79;1994-10-25;F_1016;47.5764953176,7.56688538012;47.5764953176;7.56688538012;;165.0;47.0;9.4;27.8;44.2;180.0;8.234149262669362;3.8451500652457598;0.24041966018982922;2.2875951450318865;;1.3256988125123401;3.747540676431092;4.085569725435589;14.607314133136839;56.370043032004844;26.32345707225532;15.660614430427383;;;;;
80;1994-10-25;F_1019;47.5518544297,7.58101446156;47.5518544297;7.58101446156;;141.0;21.0;2.3;15.0;28.1;22.0;7.0364548244629095;2.4445411048281867;0.058826087067724166;1.2343139271754784;;0.5923335119735988;0.4580327493415779;2.5033671918959106;10.774135943534297;65.30876221851999;22.688975873700464;11.456268360120392;;;;;
